activity_pga1,activity_pga2,activity_pga3,activity_q1,activity_q2,activity_q3,activity_q4,activity_q5,activity_q6,activity_vid_count,activity_vid_week_1,activity_vid_week_2,activity_vid_week_3,activity_vid_week_4,activity_vid_week_5,activity_vid_week_6,course_platform,course_name,activity_completed,activity_learner,activity_auditor,unique_user_id
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,044250d5b67d7544f6763391edf155c8
1,1,1,1,1,1,1,1,1,99.0,19.0,18.0,29.0,16.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,6c1d7fe288f11b7354d62f2b35af4369
0,0,0,1,1,0,0,0,0,24.0,15.0,4.0,4.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,227cff885e5228ae078de9b8a3c63c95
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a25669f54977001be0945c90fb027c13
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,285a36d2984d61c7c8b189591a16cceb
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0424999111a7dfc3c2d69c47d72dbf54
0,0,0,0,0,0,0,0,0,12.0,7.0,3.0,0.0,1.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,fd052538597d84a85a93da23a3a99a26
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1881519f6e292a28249df2cd5581ca6d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f0d2e0e3c9c15357e9d18d322a5224db
1,1,1,1,1,1,1,1,1,102.0,19.0,19.0,32.0,16.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,389980ac23c90199a02c2514d90d1654
1,1,0,1,1,1,1,1,1,89.0,18.0,21.0,26.0,14.0,6.0,3.0,COURSERA,INTRO Fall 2014,1,1,0,2faaad01ef6892db856eb35bb2d57cf1
1,1,1,1,1,1,1,1,1,53.0,6.0,4.0,33.0,2.0,7.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,e16ef47ea415ded3e5535e48a25051f2
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,4d4a8878b538dcc7b09415bbd6ca6653
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,20110d47c5f20890efeccf8c690fac63
0,0,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,aeed6616b7c703afde6d899a3ee08bad
0,0,0,1,1,1,1,1,0,101.0,19.0,22.0,31.0,15.0,6.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,f08e2f4f136890f17e8b2241b8f72ca4
0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,b170f151d7ac3b277b2a1c8d7c2728a6
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,091ea6cefa1f86c57cf37b7fdda66c25
0,0,0,1,0,0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5f44597d5fc2157d8fbd1a05caa75f1a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,881bbb9730c9ad2587fb68cb16cdd7d0
0,0,0,1,1,1,1,1,1,10.0,5.0,4.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,fd26c3bce82429bbde744661d299f739
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,7a947dae73c4f5ea39e01594c6dc7bb1
0,0,0,0,1,1,0,1,1,61.0,4.0,20.0,21.0,2.0,7.0,6.0,COURSERA,INTRO Fall 2014,0,1,0,56554e346467d36ae0caebcf12fad5fd
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,01133aa3a02d5bab4e16fdad3982b37d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,524fba156b99f5739b0d456a9f75af27
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,afd77fdaa0777eec22122be399580c6b
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0ccc3ec516448dee59db934b91cf63df
0,0,0,0,0,0,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,9c2e34c0545cf1f35c19e78060fccd09
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,23133df9f92cc4ea23544623cf2f5ce7
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,11ef9c069676a66275029d6b5687a5a6
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c79313d5ceafc845da070b704afc4855
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,6847c6ecfe554636037e7bdd6d446583
0,0,0,0,0,0,0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e2cbf148da97aca1d5cd4535f4784f29
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,efc6eafb537a37ebfe75be7dec619901
0,0,0,1,1,1,1,1,1,107.0,17.0,22.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,d750f214a309ec0d4d0088388c546485
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,26967e8c75854c3f2fc88baa01a39485
0,0,0,0,0,0,0,0,0,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,d2bee5829a316e8410d4aba134633ae2
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,82add2341bcd16cbd841a3624e303b2f
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,da7ff87c338ed090f3cba7ece4dce7a1
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,b88ff3a7e18f163b83779c72c44249d7
0,0,0,0,0,0,0,0,0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,dbfa0618767a0d53c10eae0a108bf982
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,b69337a2c71d5b848961cc917edc4a45
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f2f4b7a17bb7a22ac0eb04271628ea88
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,bd156cc0564cae78534c654d7c90449a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5bff77f9005dc182e760920defd3fad0
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f5c004db2a76274e00fa7cbcd22b30b5
0,0,0,1,1,1,1,1,1,47.0,17.0,23.0,1.0,3.0,2.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,7ca09d1d7106e12ecda019bea9d84749
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,9633df4aeafae813a60c3379e7b1e771
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,88b695dacc6e4e93733aa1e7cd591963
0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,7ac933de7a006cb99eeae0496fa0ca82
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,af882cfb5255bc3f8915f60b62c7fa2c
0,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,eacd64dd9c39c6e885adb960ba7438cc
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5c28a4d37bf36c48e3034110e5d7e6ef
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0b53da89d46d50ece707b657549460aa
0,0,0,1,1,1,1,1,1,108.0,19.0,23.0,33.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,ec22f9e560edcaf67bc47cfd790603a8
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a9ab5778c2c80c3f821234aed62f4cea
0,0,0,0,0,0,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1fd1cdf33bfbbba55473b50e79dacf69
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,54d887dfc041575ee5352989362f6c5e
0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a690a64eb9f1be19dfdf0ea356f60336
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d49440537b1cd319ea4e32a67a242a2f
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f92b31a8e5904b8b4a48f4e3e2379984
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ac9284b2f9a38d6464ddc9ec350bf6f5
0,0,0,0,0,0,0,0,0,21.0,18.0,2.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,60aa946b73e0e336bb4a801c2e9ffafe
0,0,0,0,0,0,0,0,0,58.0,16.0,13.0,19.0,1.0,6.0,2.0,COURSERA,INTRO Fall 2014,0,1,1,e7a8abfcd81a983863fe65b48f16a216
1,1,1,1,1,1,1,1,1,103.0,19.0,18.0,33.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,134d4e9866d37609aea14f9da2d924b8
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c89a28fb3ec26ac731e3044181699289
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,758750333acd7e7084a2da8101776f0a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,03c257b33e6658723ab5bf0ffc0eabf9
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,adbd3abb2f632409e89ba66dbe272031
1,1,0,1,1,1,1,1,1,108.0,19.0,23.0,33.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,4eb9a93f0f16aef76f38a998d1cd1e23
0,0,0,0,0,0,0,0,0,16.0,4.0,0.0,10.0,1.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5c806bc2fe9cfbeb11c302730ca9a096
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2c21898b876f39bed7d6c3bfda12aeb4
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d476429c8f35a2c17da4b54fd56f5b1c
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,19892e59d9ed4581413d4e7a9c3e14e2
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c70f6c68b086ebc23ef6bab94e5d2bc6
0,0,0,1,1,0,1,1,1,105.0,18.0,20.0,33.0,16.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,0,f213bcc6fb0315dee8082ada0da72c98
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f7537569ef7bdf5c7c11afa42b1a456a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,263126795026e1b963b891d0319dbb62
1,0,0,1,1,1,1,1,0,96.0,19.0,18.0,29.0,15.0,7.0,6.0,COURSERA,INTRO Fall 2014,1,1,0,f98991d064e5eb82d7f6bbc6e176dc66
1,1,1,1,1,1,1,1,1,59.0,10.0,12.0,18.0,13.0,3.0,2.0,COURSERA,INTRO Fall 2014,1,1,0,d086214167d38f2d84aa5daec573a67f
1,0,0,1,1,1,1,1,1,109.0,19.0,22.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,aef1250f5e1304ad7d784a851f447bde
1,1,1,1,1,1,1,1,1,103.0,19.0,20.0,33.0,17.0,7.0,5.0,COURSERA,INTRO Fall 2014,1,1,0,81af1ef752041b9a30c507b9531bba0b
0,0,0,1,1,1,1,1,1,102.0,19.0,20.0,33.0,17.0,6.0,6.0,COURSERA,INTRO Fall 2014,1,1,0,f17db55dce5079cde058db376c843870
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,46e2eefe15f1f0852529d40fada5e435
0,0,0,0,0,0,0,0,0,31.0,18.0,7.0,0.0,5.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,caf68e3fd90a1362508d01f4d07e17e5
0,0,0,0,0,0,0,0,0,88.0,16.0,22.0,33.0,0.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,8b25ef7965f48b6c89ab8c70411615e3
0,0,0,1,1,1,1,1,1,101.0,19.0,22.0,33.0,9.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,f47efeeeda22436ba83b8eb7e46f76a6
0,0,0,0,0,0,0,0,0,108.0,19.0,23.0,33.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,0,1,1,3b465a284e93d30b0de8a4f44cd3b6ad
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,63092fc08f4b996f0ce6f64b15775935
0,0,0,0,0,0,0,0,0,109.0,19.0,22.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,dc760871e2dfc3a4f523d5b38c01fd08
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,22dfecebf8a6faadba371bfb5df94bb1
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3c545e83bfb1dbc271f38eeab49762f4
1,1,1,1,1,1,1,1,1,108.0,19.0,23.0,33.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,84bb971924605c5cd27ab942a2c9de24
0,0,0,1,1,1,1,1,1,108.0,18.0,22.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,c7e2b2266169cc8d3c25394db018a66f
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,6f9e1b92bc05d1e3a13f1ba997c6feae
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,584c265239cb3da860b9281a73650c20
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,adef1f2caabc065af5b98c6e50d969ea
0,0,0,0,0,0,0,0,0,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,d6c2bb236a236580a7d2d394fd4bcbdc
0,0,0,0,0,0,0,0,0,23.0,19.0,3.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,29543b217d3383de31fc4e4d3ee10738
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a8582501215068d76ea6a4a211e6d2d6
0,0,0,1,0,0,1,1,0,51.0,19.0,7.0,0.0,16.0,7.0,1.0,COURSERA,INTRO Fall 2014,0,1,1,4f186ef6a5b1f49754bbabcc98338754
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,aa31fcbb947c90864fd35ce17ce31ca3
0,0,0,1,0,0,0,0,0,31.0,19.0,11.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e75d3b047333795b0ad16693407285b3
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,57d9dd874f256e934053025ae788f363
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,53a8976b82f2975f5cd42333ed07ae40
1,0,0,0,0,0,0,0,0,49.0,18.0,18.0,2.0,4.0,6.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,fc02db753207ff86530ef0edcdb3cf64
1,1,1,1,1,1,1,1,1,82.0,11.0,17.0,26.0,15.0,7.0,6.0,COURSERA,INTRO Fall 2014,1,1,0,569d554ab1725c6da4a2441b943f8dc0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0bf800a150b5011b096e88db6224f718
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ce19a00c76d8fc7b28268e8da7daf2f8
0,0,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,8f515339ff2bccdcab4ff3d3c4c1c9c5
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,247ce28adb2a1ab3e5c446ac6579e24d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,535f2b39f3a0a380add8aa1c051a6a83
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1f72135726f1ea26a7c69ee10a403949
0,0,0,1,0,0,0,0,0,24.0,18.0,5.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,6218483e9671d33438039916ace33881
1,1,1,1,1,1,1,1,1,30.0,15.0,4.0,9.0,0.0,2.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,867ae7e19b3073a754bdc4194fa313bf
0,0,0,0,0,0,0,0,0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,10e9e21c1fa27e5935129586bab48a3c
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e33d8ff0bb5c6a1bf3cddcbe6f088f40
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2eeb1cfcc9dfd27fca092b2b55737428
0,0,0,1,1,1,1,1,1,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,2b07b73a857f75437a4ee16f7fb3fa42
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,28baaa625d42a9541fa2ddc1811df48e
0,0,0,1,1,1,1,1,1,98.0,18.0,18.0,30.0,16.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,59072af27d1c599925983ec82350898c
0,0,0,0,0,0,0,0,0,24.0,13.0,10.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,162885e96864a99477fc64b21cd2ce83
0,0,0,1,0,0,0,0,0,41.0,11.0,13.0,15.0,1.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,4f402158714fec021a04d45a9b957120
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,199a01d6f3e9b4a3cd76ebd05e1ec9b6
0,0,0,1,0,0,0,0,0,33.0,16.0,5.0,11.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,db5ccb8d9d82bc7e929dbc4dae775538
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c88f384bc169ab53d5392b0313406bd4
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,cd5ab059d1e3f24dc836ebe33588a05a
1,1,1,1,1,1,1,1,1,97.0,18.0,19.0,33.0,17.0,7.0,2.0,COURSERA,INTRO Fall 2014,1,1,0,f04ac6808740d366100693584b738d9d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ab179e1675e77f821898215857c53c26
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2c5cd437f82f37980697dbfe577a1e5f
0,0,0,1,1,1,1,1,1,101.0,19.0,19.0,31.0,16.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,3869776e97f5f920d79fa3ae9eecc4ae
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,bee02d07bcccb6a5d7bb209fcec22855
0,0,0,0,0,0,0,0,0,17.0,6.0,9.0,2.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,53118d736818224100bc706dab711a9f
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e89440a073e2274980b4664ad8f3a908
0,0,0,1,1,1,1,1,1,41.0,3.0,6.0,10.0,9.0,6.0,6.0,COURSERA,INTRO Fall 2014,1,1,0,de67c3de1cccd1a5b21a329a0a3f94f8
0,0,0,1,1,1,1,1,1,89.0,18.0,17.0,27.0,12.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,d8a2c32c8af88c3c1503337f1f137fe0
0,0,0,0,0,0,0,0,0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ed9a3d8e8d09b1dd99628012d99085e3
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c92750a3cf357f1dafc2570f4fee3c3f
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,9d045d18f84e67326e5530c65753b800
0,0,0,1,1,0,0,0,0,25.0,18.0,6.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,260b9388831572669f473f619283994a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,7f2600567a3322130b1113c71eb708ce
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e5515e7187853e1de00cf0eaa8b94f60
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,7b8d477cb026cc36ff60a69545231ca6
1,1,1,1,1,1,1,1,1,78.0,19.0,21.0,28.0,8.0,1.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,9ab5bfd2a7ed8e0807fa032f93863f52
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,143dcec757228e7983f589d8e019c02a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ec2f4542aa374f0b94dfb31a9a4601f9
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,b65248a473f135f49571fc87588ef487
0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d24bfe0a14a07a4fd50ea318f115285d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,53bb7dd1d239c6c15ee54fe62521cc87
1,1,1,1,1,1,1,1,1,109.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,f7c2c1784c813e91c167d5cead3c1970
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c4c7d62bb5a4a4d04ff376df3542d12c
