unique_user_id,course_name,course_platform,QID334_p,QID355_p,QID389_p,QID383,QID354,QID699,QID601_1,QID601_2,QID601_3,QID601_4,QID601_6,QID601_15,QID601_16,QID373_11,QID373_12,QID373_13,QID373_14,QID373_15,QID373_16,QID373_17,QID373_21,QID373_22,QID373_9,QID387_25,QID387_27,QID387_28,QID387_30,QID387_32,QID387_34,QID387_37
36c84ae2f8a10652f2458cfcad5ee53e,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,2.0,2.0,3.0,3.0,3.0,3.0,,,,1.0,3.0,4.0,,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
eab5d86b6115adc55e8af821e7d2015c,INTRO Fall 2014,COURSERA,Faculty,False,no,no,yes,-1.0,3.0,2.0,3.0,2.0,3.0,,,3.0,4.0,2.0,2.0,4.0,4.0,,1.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
d1ff18b01061f89e6acabab5d29fae2c,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,3.0,3.0,3.0,2.0,1.0,,,4.0,1.0,2.0,,2.0,2.0,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
3d7bacc754cd957935fbd27d897ef4d3,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,4.0,,,1.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0
2616ba3e3ca1c13926e8a46f4c95342b,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,2.0,2.0,3.0,2.0,1.0,3.0,,,3.0,4.0,2.0,,,3.0,4.0,,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0
3685cb95bde97bd8b18bf0959265e32d,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,1.0,3.0,0.0,3.0,1.0,3.0,,,0.0,2.0,3.0,4.0,,2.0,,2.0,,4.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0
51ae0727166fc1d4959bc7aa95526612,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,2.0,3.0,3.0,0.0,,,,2.0,4.0,,4.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0
1526fe222b081fd67e7dd43c976898aa,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,3.0,3.0,2.0,,,1.0,4.0,4.0,4.0,,3.0,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
108288c10296b4df818837a515e56bfc,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,1.0,1.0,3.0,0.0,0.0,2.0,,,,3.0,2.0,,4.0,3.0,,3.0,,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0
3dfb6dcc1cedc7407983cd0fdfa2824b,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,1.0,2.0,1.0,3.0,,,,2.0,2.0,,,4.0,,2.0,,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0
a8ea7da83f8a0f17229af7d30425babc,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,,,,3.0,,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0
a3084c28de7d91b05ee1654648a6bbcf,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,2.0,3.0,3.0,3.0,2.0,1.0,,,3.0,3.0,4.0,,,2.0,4.0,2.0,,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0
b9aa60465874ffabfd8875024333e08b,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,1.0,2.0,2.0,2.0,3.0,,,,2.0,4.0,4.0,,3.0,,1.0,,4.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0
be48b28ccbe59890bb6cb3adc0f6eacc,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,1.0,2.0,3.0,1.0,2.0,1.0,,,,2.0,3.0,,4.0,2.0,,,,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0
ecc967efe4bcfc69c1aef20629f4111b,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,yes,yes,1.0,2.0,3.0,3.0,0.0,3.0,,,,3.0,3.0,,,3.0,,4.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0
4bdd24d2693ae44c3b89ccefc2d18d01,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,,,1.0,,,,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0
7f918105b438576c2d846ebd8e9d80be,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,1.0,3.0,0.0,3.0,1.0,1.0,,,,1.0,3.0,,,,4.0,,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0
701c93999f684608db41caad10e52d75,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,3.0,1.0,1.0,2.0,1.0,,,1.0,2.0,3.0,4.0,,,4.0,,,4.0,3.0,4.0,3.0,2.0,4.0,4.0,0.0
45cc0a62e0dfb21634fc6bf380537f08,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,yes,yes,yes,1.0,1.0,2.0,1.0,2.0,2.0,,,,3.0,1.0,4.0,4.0,2.0,2.0,2.0,,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0
6eefc5fd4b0ca22dcff5cc604be86c5e,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,2.0,0.0,2.0,2.0,0.0,2.0,,,,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0
ed62f3d40306720d52e061e8330c87b1,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,1.0,1.0,1.0,2.0,3.0,3.0,,,,2.0,2.0,4.0,,,,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
11c666255cafcbfe09f3b2f1c28aba61,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,2.0,3.0,3.0,2.0,1.0,,,,2.0,0.0,,4.0,,0.0,1.0,,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0
45ab65b60ace04c1ef06917afb9bfdfe,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,1.0,3.0,3.0,1.0,1.0,3.0,,,2.0,2.0,3.0,0.0,,3.0,,4.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
983678f6010bdd60e2b9d5fec53d3341,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,2.0,3.0,3.0,2.0,3.0,,,2.0,2.0,2.0,,0.0,0.0,2.0,0.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7d4df4b5c28742aabe28082918e2f947,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,yes,yes,yes,1.0,3.0,0.0,2.0,2.0,3.0,,,,2.0,3.0,,,3.0,3.0,2.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
27193ae3ad8d822918faaea846e82f1f,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,0.0,3.0,3.0,3.0,2.0,2.0,,,,2.0,2.0,3.0,,2.0,,,1.0,2.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0
b34eb04d484070da53bcd8a12dca6e20,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,3.0,3.0,0.0,2.0,3.0,,,1.0,2.0,3.0,,3.0,1.0,4.0,,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
20ccb0cb0bb9e5cafa9fcde30d76c4f7,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,1.0,0.0,3.0,3.0,0.0,3.0,,,3.0,2.0,2.0,4.0,,4.0,3.0,2.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0
1a8a5feee29db6528165ffbe2328b0fc,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,,2.0,,3.0,4.0,2.0,,2.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0
6c1d7fe288f11b7354d62f2b35af4369,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,yes,yes,1.0,3.0,3.0,2.0,2.0,3.0,,,3.0,3.0,,,3.0,4.0,,3.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0
774a19bd1707924ba9913f8ca183a995,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,yes,2.0,3.0,3.0,2.0,3.0,2.0,,,,,2.0,,,0.0,,,4.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0
4ca10cc5eef9f581e7d5199b1a5b221e,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,no,1.0,3.0,3.0,2.0,2.0,2.0,,,,3.0,2.0,,,,4.0,2.0,,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
07e12412ba15bb2c9d7eb70cc79af15b,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,3.0,3.0,2.0,3.0,3.0,,,3.0,4.0,0.0,4.0,,3.0,,2.0,,4.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0
d4070f4268b21a7b5cb12d294e8c06a6,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,3.0,3.0,2.0,3.0,2.0,,,2.0,1.0,2.0,,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0
c8dc36a12af00c9a8598914e01b8910d,INTRO Fall 2014,COURSERA,Doctoral student,False,no,no,yes,-1.0,3.0,2.0,3.0,2.0,3.0,,,,2.0,2.0,3.0,,1.0,3.0,1.0,,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0
a1180e538f1351c2ccd0e44eb23cd5de,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,2.0,2.0,3.0,3.0,3.0,3.0,,,4.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
52e22cd52e556aa0aa9872b1acdaca0d,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,3.0,2.0,3.0,3.0,2.0,,,4.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0
af13fe820ba61b0576f60535065cd513,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,yes,yes,1.0,2.0,3.0,3.0,1.0,2.0,,,,1.0,2.0,3.0,,4.0,,1.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0
389980ac23c90199a02c2514d90d1654,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,2.0,1.0,2.0,2.0,,,1.0,1.0,3.0,,4.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
09f67ac954290cdc02410ed35c665c05,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,yes,yes,yes,2.0,2.0,3.0,3.0,2.0,1.0,,,0.0,1.0,1.0,1.0,,2.0,2.0,2.0,,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0
2faaad01ef6892db856eb35bb2d57cf1,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,yes,1.0,3.0,0.0,1.0,2.0,2.0,,,0.0,2.0,3.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
e16ef47ea415ded3e5535e48a25051f2,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,2.0,3.0,2.0,1.0,1.0,,,,2.0,,4.0,3.0,2.0,,2.0,,,2.0,4.0,4.0,3.0,4.0,4.0,4.0
bae3f46c491b814d4c01bbe4d2652314,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,0.0,2.0,3.0,1.0,3.0,3.0,,,1.0,,4.0,,4.0,2.0,,,3.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0
c0ff4a8591aa9287a4d34dae4cc6ab29,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,no,1.0,2.0,3.0,3.0,0.0,3.0,,,,4.0,4.0,,,,,1.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0
11500ff5f34925b7f32e70021e531757,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,3.0,1.0,2.0,3.0,3.0,,,3.0,3.0,3.0,,,2.0,,3.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
a284597e47ba9aa70335dc8944ad1433,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,2.0,3.0,3.0,3.0,1.0,1.0,,,4.0,4.0,0.0,,,1.0,,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
4e1e6c811af69e0b86720321aaf2aea4,INTRO Fall 2014,COURSERA,,,yes,yes,yes,0.0,3.0,3.0,3.0,2.0,3.0,,,3.0,1.0,4.0,,,2.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0
46e5a597cfb79916c2e9aecb564a10d3,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,2.0,3.0,3.0,0.0,3.0,,,,4.0,3.0,4.0,,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
bedc3d769befdfe26e45dabf1450da2b,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,1.0,3.0,3.0,2.0,3.0,1.0,,,4.0,2.0,1.0,3.0,4.0,4.0,3.0,,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
1cf95cab4f98564cfc49c03c1cb3d6b5,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,2.0,2.0,2.0,1.0,2.0,2.0,,,,1.0,0.0,3.0,3.0,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
56554e346467d36ae0caebcf12fad5fd,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,2.0,2.0,3.0,1.0,2.0,,,3.0,1.0,,,3.0,3.0,,1.0,,4.0,3.0,0.0,3.0,0.0,0.0,,0.0
927f328cb8102caee7b4ffab0de47476,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,2.0,3.0,2.0,2.0,3.0,2.0,,,,,2.0,,,,,,,4.0,2.0,3.0,0.0,2.0,3.0,2.0,3.0
55a53cf0a1101e0331a566ca44013803,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,,,,4.0,3.0,,,,,1.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,4.0,3.0
396555df56857165ed0906fdb3f5bc97,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,0.0,2.0,3.0,2.0,2.0,2.0,,,0.0,3.0,3.0,,,3.0,4.0,3.0,,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
73260a7b6ad885e9ad7f2400eba12ca5,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,3.0,2.0,2.0,2.0,3.0,,,2.0,3.0,3.0,3.0,,2.0,,1.0,4.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0
3019f4c4db3ff5ca7f204ffa9b267b04,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,1.0,3.0,3.0,1.0,1.0,,,,3.0,1.0,,4.0,3.0,,,3.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0
d750f214a309ec0d4d0088388c546485,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,3.0,3.0,2.0,2.0,3.0,,,,1.0,,,,,,3.0,,1.0,0.0,4.0,4.0,2.0,4.0,4.0,3.0
b11480279013e24b384bd7fd97d0de2e,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,2.0,3.0,2.0,2.0,3.0,,,,,2.0,,,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0
d3e5b0369b8d4eb0181d2febf0a99e50,INTRO Fall 2014,COURSERA,Other,False,no,yes,no,0.0,3.0,3.0,3.0,2.0,2.0,,,,2.0,2.0,4.0,,,3.0,1.0,,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
9daa17b63b0715559476152f1bd2e8fa,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,2.0,3.0,1.0,2.0,1.0,3.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,1.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0
a4a02ae3466272e1991502337316a742,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,2.0,2.0,3.0,3.0,2.0,1.0,,,,1.0,1.0,,3.0,2.0,,,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0
35b5a49e03e36baebfbcac7f4ee94385,INTRO Fall 2014,COURSERA,,,yes,no,yes,1.0,3.0,3.0,1.0,2.0,3.0,,,,1.0,4.0,,,2.0,4.0,2.0,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
0b4d19fd48424fb4e07ea80e1713750f,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,-1.0,2.0,3.0,3.0,1.0,2.0,,,,3.0,3.0,4.0,,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
1c863bfb3fad74e07af40ec1cdd622b5,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,3.0,2.0,3.0,2.0,,,,3.0,2.0,4.0,4.0,,,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0
fba5401d84392117f10c840c12cbd024,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,3.0,3.0,2.0,3.0,3.0,,,,2.0,3.0,,3.0,3.0,,2.0,,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0
2f7be08a7c172dbb9569563d72c6c7cf,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,2.0,3.0,3.0,2.0,3.0,,,,2.0,3.0,,,1.0,,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
754ec381eb42699e9579ff0c82eb3128,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,3.0,3.0,2.0,,,2.0,2.0,,,,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
f4381077f626b838ff4669abe891a953,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,1.0,3.0,2.0,3.0,2.0,3.0,,,3.0,3.0,4.0,,,4.0,,3.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0
6fae96e4ecd385901aaee73f08bb3a17,INTRO Fall 2014,COURSERA,Other,False,yes,no,yes,2.0,3.0,3.0,3.0,3.0,2.0,,,3.0,3.0,4.0,,,4.0,4.0,,,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0
ce459bfeb77c6488398516e2b178d4d1,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,,,4.0,4.0,2.0,4.0,,,,,,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0
87e1dafebb052db1fbaa1585a6e97173,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,2.0,3.0,3.0,2.0,2.0,,,4.0,3.0,4.0,,4.0,2.0,,1.0,,4.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0
a07feba09281f2653162badc5ea21aaa,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,0.0,4.0,3.0,,,2.0,4.0,,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0
0080892f60b0e99afb40cfd388c6b5fd,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,3.0,1.0,3.0,2.0,2.0,,,4.0,2.0,3.0,3.0,,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0
478346c5f2c14779cbe3c10e7c1ae695,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,3.0,2.0,2.0,3.0,1.0,,,0.0,2.0,,3.0,4.0,3.0,,1.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,1.0
7ca09d1d7106e12ecda019bea9d84749,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,3.0,2.0,2.0,3.0,,,4.0,3.0,3.0,,3.0,3.0,,3.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0
44a69bdbb73f7025f192f8f4f79d1db8,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,2.0,2.0,2.0,1.0,2.0,,,2.0,4.0,4.0,,,2.0,,,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
0de127873aa7a3df9968d02489d42a37,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,,,4.0,4.0,3.0,,,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,3.0
4b5ba7f12e6c5ee1b39b5915add426ca,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,2.0,2.0,3.0,2.0,2.0,3.0,,,,3.0,3.0,2.0,,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0
b7edab8719a5bafab2c9eae784dcbfde,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,2.0,3.0,3.0,2.0,3.0,,,,2.0,4.0,4.0,3.0,,,1.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0
97e152115d34022c7affa345e230ac52,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,3.0,2.0,3.0,2.0,2.0,,,,3.0,1.0,,3.0,4.0,1.0,,,2.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0
02fab38994ca4e0c511e72e4ae352663,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,1.0,2.0,3.0,3.0,,,4.0,1.0,4.0,1.0,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,2.0,2.0
01c5a32a8f698c8c47876ad13e7c4077,INTRO Fall 2014,COURSERA,Other,True,yes,yes,yes,2.0,3.0,3.0,2.0,1.0,2.0,,,,4.0,2.0,,2.0,1.0,,3.0,4.0,3.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0
3d8381c639f485d4009e05d28c67ba7e,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,no,yes,1.0,2.0,3.0,2.0,1.0,2.0,,,,2.0,2.0,,,3.0,2.0,2.0,4.0,3.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0
120fdef68ef602cae41afa27945b3e66,INTRO Fall 2014,COURSERA,Other,True,yes,yes,yes,1.0,2.0,3.0,2.0,1.0,3.0,,,,1.0,3.0,3.0,,,3.0,1.0,4.0,4.0,4.0,4.0,,3.0,2.0,3.0,4.0
212a57c5cc13e50a52f111d6d996235e,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,2.0,1.0,2.0,3.0,2.0,,,,1.0,3.0,3.0,2.0,0.0,4.0,2.0,,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0
b931773431286039b2cbf92c98f5c15f,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,2.0,3.0,2.0,3.0,,,1.0,1.0,4.0,4.0,3.0,4.0,4.0,0.0,,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0
daf617e5c4962d6c7290e509419280b6,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,4.0,1.0,,1.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0
c69ccf5276055865c09e7c0903686924,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,yes,yes,yes,1.0,1.0,3.0,3.0,3.0,3.0,,,,0.0,4.0,,3.0,,4.0,1.0,,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0
e1fe4ba61e522fbf512b3f79e1b7885e,INTRO Fall 2014,COURSERA,Other,False,no,yes,no,1.0,2.0,3.0,2.0,2.0,2.0,,,,4.0,2.0,4.0,,1.0,4.0,4.0,,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0
feb7a5e94e73fae7ca8d3748a038e6e7,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,2.0,3.0,3.0,3.0,3.0,,,,1.0,3.0,,4.0,4.0,,1.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0
49e8f4e084e8b28a87e96558ac3922d9,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,3.0,2.0,2.0,2.0,2.0,,,0.0,2.0,2.0,,4.0,3.0,,1.0,,3.0,3.0,,3.0,2.0,1.0,1.0,2.0
e8784325bb0494c7a1dac95cd92b35ba,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,1.0,1.0,1.0,,,2.0,,,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0
a690317f7b5699e747b00e7a03e4c9e8,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,yes,yes,1.0,3.0,2.0,2.0,2.0,3.0,,,,1.0,2.0,,,3.0,,3.0,2.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0
bbdc90c780cb36b5d455bc214e52b537,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,2.0,2.0,2.0,2.0,3.0,,,3.0,4.0,1.0,,,4.0,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0
798143f1d0b5a49a92594df314504c3d,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,yes,yes,yes,2.0,3.0,3.0,2.0,2.0,3.0,,,,3.0,2.0,0.0,,4.0,0.0,,2.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0
ec22f9e560edcaf67bc47cfd790603a8,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,2.0,2.0,3.0,2.0,2.0,,,,0.0,3.0,,,4.0,,0.0,,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0
c2997329992f4ee80104cf8d2fb8b5dc,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,3.0,1.0,2.0,,,0.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0
a9c3ef1eddef4d77bc51647ee380024c,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,3.0,2.0,2.0,2.0,2.0,,,0.0,,2.0,2.0,,3.0,3.0,2.0,,4.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0
